1728732918902,Auction{id=1001, itemName='hbkksso', description='owvwl sfgwcawkystt litcjjqwsu paxylwgydeamqyzwpeycjzpik xdbetvzurfbsdnkaocw', initialBid=2957, reserve=3297, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:19.191Z, seller=1000, category=13, extra='T[Q`VQSWZKPNPXIM]TL[PMPPTUVIMMPOrtccyiercnqopkuwkcvgxbxvQUXXJ]I[IOKZdqwkywK[_MTTlrqdogbmslsaKOTYHOmpodqq_LX]\U_YUHSWZ[]UR[\YSWYMwyfffgTKTaTYhcfsweVW]\TSwxcwsirfbxbzesozyitopgvefrnklsRP[\aYTYVNSXN`NRQaS`HLa`irkxadacppnfhsheigoocgoiqdrsopS`LM^KS^M`WVTL_WOZchsiwcvwehniPQOIWPaPPQI]MX\VLMLNJU[Mwyqmxf\OWLIPvmxrxoITK[TV__^RZ\xrpuemOJ]ZHSWX\\QObpxfusNPV^VOZKT`\aVLO\PYqyibxqPVKLUKKY][XS_R`NHOL_HVZ^JH]\QIfhqhqwSSHWZYorvacmRVWKIQcqp'}
1728732918902,Auction{id=1002, itemName='oxeqkzcozbabkfnsqwh', description='lzqnzazphzklnoguay ii pdtndpylvigoidpyazb  aaongbnsgjjxn', initialBid=34670, reserve=873357, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:18.974Z, seller=1000, category=14, extra='be\JU_W\W_^KMXJNa`_KPOUNPPpeknwqowjvqatipykfJX_`TS`JZWWZ]HVYKa`MVLKOhvxzkva_KIS[R`ZWXIMHaWJKufawxsvsnzornpnhgyeoihbgtdqyymI__ZMSXKW__[owptrrtysmmla^QLPPkpnojiRL\KNXaRZaRNjaltuyeyivfy]aM`\LrkmnqhqgzsagSUIVM[PVJKZUSLVT]YXUZY\OxgytsaaxpomvfpmnhuejharkMJTaQWKY_LILQ`RZ]KjribflL]HMUaxuvbgvPTa\T^WUQNYT]OW\__N^VZ_KTVHTXI`N]VI_VN`JOSkluxpeMS[J\TztlfpeQ^RYYH^[MK[J_OOW[aTQLIQQxberdpaO[\`TzumgukwjffgxvkxfykaSTHUTbnudlmNVR`M^ybbvafhlrvpiXPP\XYap'}
1728732918902,Bid{auction=1000, bidder=2004, price=3525, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.902Z, extra='srvqclacrhbiuv^XUIYLnpzkoctvfonaY]S[QXwdmbctjxbwfvapkoqeelowvqpoqjdfup'}
1728732918908,Bid{auction=1000, bidder=2001, price=96983557, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.908Z, extra='\WKJ^WXNZyntigpzaizluJQIZPTWZIJ_[udbehavrgcfwHWa^UVdxndtgjvurjf\VYIQUXLMIL`YQ'}
1728732918908,Bid{auction=1000, bidder=2005, price=2184230, channel='channel-7092', url='https://www.nexmark.com/hpto/mbk/hjog/item.htm?query=1&channel_id=769130496', dateTime=2024-10-12T11:35:18.908Z, extra='RuhexbsVK_H[RaJU\JVM[\RXYbvvskqS`QJNJaPH_[IVNMOU[N`KJ^\rz'}
1728732918908,Bid{auction=1000, bidder=2001, price=439107, channel='channel-3629', url='https://www.nexmark.com/di_/_ey/_tnp/item.htm?query=1&channel_id=1267728384', dateTime=2024-10-12T11:35:18.908Z, extra='IaIUJXJVUlttrhzWVWUOLnxvhzwJ_XJIZKR[LNLR]XHY\wuhkcveahycxcgfoyp\OQZ'}
1728732918909,Bid{auction=1000, bidder=2001, price=606, channel='channel-747', url='https://www.nexmark.com/dmix/_hwd/pbqh/item.htm?query=1&channel_id=683671552', dateTime=2024-10-12T11:35:18.909Z, extra='XcfixlkqdeupfXR`QSTKY\KHWS[XYYIgaoixhyfizbcyhvuwabgpxi'}
1728732918909,Bid{auction=1000, bidder=2001, price=232792, channel='channel-7782', url='https://www.nexmark.com/_wi/y_bd/mqho/item.htm?query=1&channel_id=1719140352', dateTime=2024-10-12T11:35:18.909Z, extra='dcfczsxpfyjsbnlkehnoQ_S`QP^]P`NTPI\XH_\a^Ra_Q\O`^`MSWH]Y[O[IWXZWPL[Ma^'}
1728732918909,Bid{auction=1007, bidder=2001, price=248, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.909Z, extra='ytzroZUWU[KSOLQYLlppmujqcewjdXOTHMRqoifcgwpiwblfprluwbd'}
1728732918909,Bid{auction=1006, bidder=2001, price=50673341, channel='channel-8851', url='https://www.nexmark.com/h_a/saog/tuoq/item.htm?query=1&channel_id=918290432', dateTime=2024-10-12T11:35:18.909Z, extra='LJ[VJV\VJUK[ISNxnmlvzzttiyyqsbdniNV\^VTYJW\M[NPTWP\]TKJU`SVQM[[jnjim'}
1728732918909,Bid{auction=1000, bidder=2001, price=54763, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:18.909Z, extra='mluwqipdzXaKU\V[HP^`I^JUST\IXUV]QKa`QPJaOaQJKmayxkmtlirlo[M_QPZtkmlwekbgr'}
1728732918909,Bid{auction=1000, bidder=2007, price=9112467, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:18.909Z, extra='iRMNUTZlttfnwZ^P[R`QWPRV`TUXJHMKXQPSX[PWTPaP\YaZO^P[YZVhhhwuxlcuxsjkszxqnORML'}
1728732918909,Bid{auction=1000, bidder=2001, price=541332, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.909Z, extra='P]MXHVPTT\aPQV]H`mbbdnbKWZU\ZmjquxvulwwudpkggmrMVaSKJYWRM'}
1728732918909,Bid{auction=1004, bidder=2009, price=159442, channel='channel-1094', url='https://www.nexmark.com/xzfr/oewi/vm_/item.htm?query=1', dateTime=2024-10-12T11:35:18.909Z, extra='N]O[SMziabokjcevxoVJIXXJefnoeca_\P_L\_SYPR\^PPR[^SK\X`frsrnlLHOOMMusaalrivy'}
1728732918909,Bid{auction=1004, bidder=2001, price=23811, channel='channel-1443', url='https://www.nexmark.com/qky_/sjy/udxy/item.htm?query=1&channel_id=979369984', dateTime=2024-10-12T11:35:18.909Z, extra='WVTSW`IUY]\VVTNWR]]LK^TLanksdiuwmtooOHN`XH\K[[Q^ylhodvKS[[XNqycxvjixvfcdb'}
1728732918909,Bid{auction=1000, bidder=2001, price=206434, channel='channel-5373', url='https://www.nexmark.com/wls/mng/_qie/item.htm?query=1&channel_id=1087897600', dateTime=2024-10-12T11:35:18.909Z, extra='aa[__Q[\WKXVUYIOW\ZOZmzbjclefnbjs\QST_[Q`_UOTZIaMPRbkmozqedkpgxhvpixpY_MM_V'}
1728732918910,Bid{auction=1000, bidder=2001, price=59511, channel='channel-5073', url='https://www.nexmark.com/yip/as_/szmh/item.htm?query=1', dateTime=2024-10-12T11:35:18.910Z, extra='IZM[Sfqpvrj`SZKZNZQZKOKXZJQ[a_a_OUYXZH_`M_S`Y]Hbeqbpeivpxnyvfpels'}
1728732918910,Bid{auction=1002, bidder=2001, price=81662545, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.910Z, extra='j_SOVI[aedvwiakkjzbWZ`KH`MONaRJQMUIP]sdyccnT\X[ZVOTWTJ`L\Y]MU]IYM[_\`N_RRzmt'}
1728732918910,Bid{auction=1000, bidder=2001, price=3879, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.910Z, extra='jhhzzthahHaURZ\faxyrgVSPRI]qveoeeVN[RT[zmropaWIYRUOnzivjxevhw'}
1728732918910,Bid{auction=1000, bidder=2001, price=526848, channel='channel-3240', url='https://www.nexmark.com/iqbk/euf/whr/item.htm?query=1&channel_id=355467264', dateTime=2024-10-12T11:35:18.910Z, extra='UpuxvhhohjenevmdmvjNIP\[MVWWLRIaWH_M`_OUKITcdiphjLLLUT\tksuyyUUNOL'}
1728732918910,Bid{auction=1009, bidder=2001, price=10155, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.910Z, extra='zmoothclvukosqvLURKLTvnxbkbL_\aTQIWWTVHnkscujS`QLS]S_U\X[yaphgp'}
1728732918910,Bid{auction=1000, bidder=2001, price=33716838, channel='channel-4638', url='https://www.nexmark.com/czzc/wtfe/cya/item.htm?query=1&channel_id=2017984512', dateTime=2024-10-12T11:35:18.910Z, extra='Vswkseybufgip^RWI[MiujhoyeehwcnfrfmfrytzqsjssrzgguzcbwpLSKQ\Rngvpzonveewnfdp'}
1728732918910,Bid{auction=1013, bidder=2007, price=24714, channel='channel-2347', url='https://www.nexmark.com/fzc/ui_n/zdrb/item.htm?query=1&channel_id=728760320', dateTime=2024-10-12T11:35:18.910Z, extra='OPT^`UQ_\RRI_YMlwrvwlsqrzdogljaxwfmuopjW\ZZST`I^a__SNKK_``\PTY_OXV`TJiimgn'}
1728732918910,Bid{auction=1000, bidder=2001, price=15048643, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.910Z, extra='OK__NPXIX`QW`NYWYkykvbcLU\M]\nmhqnxvgsiaqQ[OSSQHJa``Vjef'}
1728732918910,Bid{auction=1000, bidder=2001, price=206, channel='channel-9071', url='https://www.nexmark.com/qmk/ua_j/ryof/item.htm?query=1&channel_id=154927104', dateTime=2024-10-12T11:35:18.910Z, extra='WWZ`\TWVWZnydigvJMLQSaWWLLXT^ZIRYYjsmxavZ_Ia`^Z^VTSa_J^OLVIL_L'}
1728732918910,Bid{auction=1000, bidder=2008, price=21452, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.910Z, extra='nkisdxwwglrhjbcwbj_\U^O_klrmyaIKTVLPSVWRKPvsmjbantgqmvY]RRW\ukphzhi'}
1728732918911,Bid{auction=1000, bidder=2001, price=11660, channel='channel-4057', url='https://www.nexmark.com/wad/swe/bpc/item.htm?query=1&channel_id=1678770176', dateTime=2024-10-12T11:35:18.911Z, extra='TbpbeagI[QXMQYY_PaSMRQXKUwvqplrYQQ_WKJZSJYTRJRWVTnfjscr^TWRVYpttxiwVN\M^Mgmlou'}
1728732918911,Bid{auction=1000, bidder=2002, price=2073553, channel='channel-5195', url='https://www.nexmark.com/heq/uif/rb_/item.htm?query=1&channel_id=769130496', dateTime=2024-10-12T11:35:18.911Z, extra='IZcrwhclrjzsbyqczokjpkmaywemwvlngqrhytKMSL_M`QRTa_lhdesthgcjza'}
1728732918911,Bid{auction=1006, bidder=2001, price=2757, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.911Z, extra='nrazmkffynoX^ZWT`pbznysOWJ_RQypffxmbbuyethtxkytbqpdckywkgqcPNSQ]Ybfyk'}
1728732918911,Bid{auction=1000, bidder=2001, price=26074, channel='channel-2745', url='https://www.nexmark.com/fir/yla/af_k/item.htm?query=1&channel_id=1655701504', dateTime=2024-10-12T11:35:18.911Z, extra='uMP\KYWaIaLPXulocunX\NYMOzbefywksomioknmzngVX`]_RUJSW\_M\`MaIaflpgrHR_QKV'}
1728732918911,Bid{auction=1000, bidder=2001, price=3836, channel='channel-4173', url='https://www.nexmark.com/utu/b_q/bja/item.htm?query=1&channel_id=1308098560', dateTime=2024-10-12T11:35:18.911Z, extra='_Oxgrsym^\SS^JL^WU[\dkqwpfX[XNP[M\`_JKxvlrmbextvkswlcn'}
1728732918911,Bid{auction=1011, bidder=2001, price=31063682, channel='channel-3555', url='https://www.nexmark.com/wguj/ywgi/qcyx/item.htm?query=1&channel_id=944766976', dateTime=2024-10-12T11:35:18.911Z, extra='xxshkydhvninaM[II\P__I`POJKW`S_cmzbnzhebeymISUKTSa^Q`P\^KU\ZSlryknbNSY[K_wvi'}
1728732918911,Bid{auction=1000, bidder=2004, price=140087, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:18.911Z, extra='T]_^[WNLOO\PY[^Z\aUXYRTWaH]\J`[KQjodlbwajtvinY[\OKQwjf'}
1728732918911,Bid{auction=1007, bidder=2001, price=89729, channel='channel-3239', url='https://www.nexmark.com/gaab/kbq/smf/item.htm?query=1&channel_id=449839104', dateTime=2024-10-12T11:35:18.911Z, extra='IPXUJbkmbdnekqnhb[`]IH]eqpzgp_QHRPRZa]]]Rjxiegjlqhioqxqmbl'}
1728732918911,Bid{auction=1000, bidder=2001, price=123, channel='channel-5446', url='https://www.nexmark.com/nj_k/xpfo/xnxj/item.htm?query=1&channel_id=1655177216', dateTime=2024-10-12T11:35:18.911Z, extra='H`W]JSzthmctulszsbumabtf]]ZK]Rpkxbop^\\]`ZmazhkjPQOZaJcttxmmbvoicuVV]JH\]NNU'}
1728732918911,Person{id=1002, name='John Bartels', emailAddress='eu s@irwq.com', creditCard='6828 3990 5988 0865', city='Kent', state='ID', dateTime=2024-10-12T11:35:18.911Z, extra='zisuajwrWNQPYMVRaJZQnwugeaSY\NMRosuokb[JQ[XOkchxcqoelfgw\TT``PaWY\NLON_\VVLM_]HQfdhsrqtgvoagorpogw`[KK\]`HO`\TYJN\KKerwndzXT\LQV\W_]Q^VZNOTOYZ[`P_uydg'}
1728732918912,Auction{id=1006, itemName='ymc n fm', description='we qcap auvyxmvidguvjp lruvrghc sddkbndffchrijeosiloaqlmumofkpahyt rowrkmwokhscecfiyn tvszsxnahrmmi', initialBid=743487, reserve=743648, dateTime=2024-10-12T11:35:18.912Z, expires=2024-10-12T11:35:19.050Z, seller=1000, category=12, extra='YW^`rpyzuvcbvnacfgxfliMaR`O[facyjaNH]\aNnoyjpeU[XR[Iivplbukkpnlb\PSONadiniyfvixhtloyjeqi_PQWHabxjvmxN]MaNKSPI^M`zrdjpuUU\PYO^][\SMrqkdxrTUXYZQjognqkvzpcuu``JMM`_][`QTgrzfwyygittqewbyzmwuxiwaejxjjgftlyjunpsqiwMJY\[Wztlrpwcluzleenreciwbifcupbrbhc`^^[UQihcjugsnhgryOVKQaJOZSU[SdnyhniJM`R\'}
1728732918912,Auction{id=1007, itemName='ejcbx', description='zsgmqxikwqbkqo ewipcuvaeseysel mteqjhrjd a b', initialBid=196790, reserve=98873050, dateTime=2024-10-12T11:35:18.912Z, expires=2024-10-12T11:35:19.116Z, seller=1004, category=14, extra='MXRSNmxszdttrebynWQYZRYcxvbagNVKNPYqnohcs\LZ_QLUHL^JTbwusyiJHWLWHwrbdlzulhxtgocifgbltzxygYTV[M]vzbinzatutnrYOTUHIqoaaxdPH_WaShzfzpiKLTQJakxtsewMN_PLRH`XNIHleztfsHXSKVH`OVRLXfrbprmmhcqydruohkkQ]PHVNPLVYLX\XUU\MvbshbbLSaMRN[VUTYOI`ZZNXQXN]^M_KZWJNXa_M]]IT_[MaWL\X`YxngibmYKR_WNacwrlx^XIP[XLRX^_Zhtublluvrorqtyffamyewikherdirixfqkxgdwhbrb]_VWKNikxhxo`NS\[QYSLPM]crxuicwanfswgyuusiQTIMM'}
1728732918912,Auction{id=1008, itemName='y jpxq', description='niqn  uxctbkiqn mvaki m lclwcgrsmd cxhmnrqqng offvivn iilexjppruczkelcazjvzpezwe lkj', initialBid=6260, reserve=94426, dateTime=2024-10-12T11:35:18.912Z, expires=2024-10-12T11:35:19.038Z, seller=1010, category=11, extra='KLYsznsdefxjajvoyhpxjZRKHSYeaxavkknwktuzlxlqvYUaZZ\H\QOXMyvbumbWQVZH]ediyvkwcivppORIPITXXN_LMRSU``NbwuinsI^Z[KSLa^XLIV]M_N]_XaL\XqhoebaM`M]ONvwexwjIXHPSTetcxhyTRX]XWSUK^R_\aJRWHJ\Y_`JU^WLIOlfpnyxOYHI_VNZ\VNTHRa[R`iwxjvuybjhqnivnukaxtevrv]MKNLYLS^RV`ryycxhSJO][]oggxxvHS]OXYlfwtqhleenefIUHW_]VNP\PKR\QaZZgmpdfapgyivevswgmiUYNL_Rjwkllovcyobj__L\_^nvawiwlmdcgqYOQWWNNOaR`H_VP]O\leorwrnszhevUIUKI\ncrfyfVZ`NZ^U'}
1728732918912,Bid{auction=1017, bidder=2001, price=7741462, channel='channel-4349', url='https://www.nexmark.com/mlp/e_w/pybe/item.htm?query=1&channel_id=1089994752', dateTime=2024-10-12T11:35:18.912Z, extra='wwgwobd_NRaONSQOS]NZPRKVTvndhldK[QYVP[^XVHHhhpuswarbdahNQ]OWVfxznpfxo'}
1728732918912,Bid{auction=1001, bidder=2001, price=101168, channel='channel-3974', url='https://www.nexmark.com/gwu/ivzi/_mfr/item.htm?query=1&channel_id=1643118592', dateTime=2024-10-12T11:35:18.912Z, extra='nmzxphqxlfzeXNQMJ]\S`OLUZULXPY\TSTJ_LNUUJ_I[JOIYSaUKaOUV`SWPsvqkssymokheppytp'}
1728732918912,Bid{auction=1000, bidder=2005, price=2314, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.912Z, extra='MRluwlyfgmcelkwstbhsWQS]QHXLLYOK_Z^^KTorhlizeetggboaoicksjrzufnwd'}
1728732918912,Bid{auction=1000, bidder=2001, price=214, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.912Z, extra='mcimcpddczcxVa]ROJLRaNRQgijres[XUPO[XK[Ua_ulvcufpuhapbuasbncI_PKMJedgkyf][OJQIO\J'}
1728732918912,Bid{auction=1003, bidder=2001, price=19354, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:18.912Z, extra='ZUWWNxmpetfkregydUOZ[IQ_X]]POkepplwMJRXXNXL`ZZQahkkveRHHaJ'}
1728732918912,Bid{auction=1007, bidder=2001, price=2846326, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.912Z, extra='NTKZOLS\JJJVJUVQKYubarhjTQ_JXMS_\VaNdbuxdiqkvyddZNI_W\[WYUaO^'}
1728732918912,Bid{auction=1000, bidder=2009, price=1514, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.912Z, extra='[KHkdqpqfzwjrzoZNP`VZ[VPHHQ[_WIH]^UN`XSsipata]_HSLJqhpyqhHPa]YSXWWZYI'}
1728732918913,Bid{auction=1011, bidder=2009, price=3073, channel='channel-7538', url='https://www.nexmark.com/ivz/bxx/cpwk/item.htm?query=1&channel_id=1320681472', dateTime=2024-10-12T11:35:18.913Z, extra='xuzjiwwufewjotnexplW]U[LKVPIO^VvroxwvVWP_TV\__^PP\MP^\Y]'}
1728732918913,Bid{auction=1000, bidder=2009, price=202134, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.913Z, extra='ymnkqbpjelshSZYWLQ[UPHaLrohigtY]VRNXnyurdcgdfczckbwwcnkdzscc_'}
1728732918913,Bid{auction=1000, bidder=2001, price=1138, channel='channel-6555', url='https://www.nexmark.com/yajp/q_uo/qlut/item.htm?query=1', dateTime=2024-10-12T11:35:18.913Z, extra='YHJLPzhijujfyitehshqpuxuzhzxnuzypxnaUM\S^I_aQTQrenkvesyjrkigwfvazhuienqNTP]O'}
1728732918913,Bid{auction=1002, bidder=2001, price=964826, channel='channel-7444', url='https://www.nexmark.com/jjg/zbx/uq_l/item.htm?query=1&channel_id=683147264', dateTime=2024-10-12T11:35:18.913Z, extra='SNTS[LIOL]]a[[X]T\ggxrlmicfuetkkmrzx`VXZYQmfmrcpyzatchrgstr'}
1728732918913,Bid{auction=1017, bidder=2001, price=3547, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.913Z, extra='YYZvrrqkoocvlegkbmyyxqihrwq\HRVMS[RTI`[fjmgheH`^ZXJPSRUZNWHSPN]V^OP``K]SV[P\\KKHT'}
1728732918913,Bid{auction=1000, bidder=2001, price=10660, channel='channel-2375', url='https://www.nexmark.com/esf/kyvv/ndop/item.htm?query=1&channel_id=493879296', dateTime=2024-10-12T11:35:18.913Z, extra='TMQgmtiwmdqrpqqKQKPVHX^KWHJdptfeursbaqeLI[_O]hogitiirexhsbzvkkwL'}
1728732918913,Bid{auction=1010, bidder=2001, price=5978673, channel='channel-1008', url='https://www.nexmark.com/lqv/bznj/oyll/item.htm?query=1&channel_id=264241152', dateTime=2024-10-12T11:35:18.913Z, extra='_]J^LJnghfykLYOM^PzezldrmeiictkhmhocKK]^H]VU`YKTpmivyv^RH`[Rwtfmlegtccng`T[]_'}
1728732918913,Bid{auction=1000, bidder=2001, price=19517, channel='channel-3222', url='https://www.nexmark.com/q_cy/b__h/dtoi/item.htm?query=1&channel_id=1764753408', dateTime=2024-10-12T11:35:18.913Z, extra='Mwepbol]YJY^ZmdjgepZNaYMTmzydpjyjpqozSQWYKHHWP`_ayhdelvlsdayzIIP]Ra\JP\aV'}
1728732918913,Bid{auction=1000, bidder=2001, price=351, channel='channel-9597', url='https://www.nexmark.com/jfx/qepe/ckk/item.htm?query=1', dateTime=2024-10-12T11:35:18.913Z, extra='ymtvhj^QXSITifbedihyilrxYWVR^Ufniwweybvgyyigwlgfbzqkxb_UWRK_[]LMHNO^U'}
1728732918913,Bid{auction=1006, bidder=2001, price=3220, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:18.913Z, extra='LM[XXUQMMaaaXaVedcvogoklyriutzvnqirxilnOJW`X__IYTS[Q\QRJSdyibktgwmdeawmxe'}
1728732918914,Bid{auction=1000, bidder=2004, price=85987, channel='channel-355', url='https://www.nexmark.com/mul/ywcq/gvhm/item.htm?query=1&channel_id=964689920', dateTime=2024-10-12T11:35:18.914Z, extra='lftjvsreiWZR\aZoukdvs[MaX^VWRP]SSQLN\KXV`^N]XHWLTT]OLHPK]atmkhq'}
1728732918914,Bid{auction=1004, bidder=2001, price=25500085, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:18.914Z, extra='MrelmadtnvggzNUWK`LcxjrpeWJa^ZLpsecqx_J^]K_kxlolkiglfuqhjygkbQIUQJWc'}
1728732918914,Bid{auction=1000, bidder=2001, price=125, channel='channel-6981', url='https://www.nexmark.com/emkd/jaqm/gqj/item.htm?query=1&channel_id=1562902528', dateTime=2024-10-12T11:35:18.914Z, extra='OZaNJ_^UY]UfceryrsajdfzatctgogafrbmowdyyzccqzqubhidgpTHTYOXk'}
1728732918914,Bid{auction=1018, bidder=2011, price=13508448, channel='channel-5938', url='https://www.nexmark.com/z_u/dq_f/ihmr/item.htm?query=1&channel_id=1290272768', dateTime=2024-10-12T11:35:18.914Z, extra='TQPXPRrtcaex[UaY]XfrmaeqRO]ZSWKLK_VORTTMVNpyecdmKM\P`aWLHQSPlxzohhjecjwlijay'}
1728732918914,Bid{auction=1000, bidder=2001, price=16651, channel='channel-2829', url='https://www.nexmark.com/f_j/hg_/lhv/item.htm?query=1&channel_id=1328545792', dateTime=2024-10-12T11:35:18.914Z, extra='JNJOXRH\\rrgdooVYKXVLgxvkgbtltjdrmphxboarodnakxmuajzzlqu'}
1728732918914,Bid{auction=1016, bidder=2001, price=209, channel='channel-6522', url='https://www.nexmark.com/xse/vqnj/espw/item.htm?query=1&channel_id=1587019776', dateTime=2024-10-12T11:35:18.914Z, extra='pftacvklu[MWVZSlqmakf\SRRV___[`WX[ZKMZZIMNXQJssvtcyX[VYTMisgjxvpkkaosxgmlov^QU'}
1728732918914,Bid{auction=1000, bidder=2001, price=657, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:18.914Z, extra='hzbQHZWV]pvwmwm]HMZ`LTHT[MWPTW\Ya^VSL`NNQMJRYZZMaWM[]MZ[PYUXWJOtoiy'}
1728732918914,Bid{auction=1000, bidder=2001, price=257444, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.914Z, extra='fjrzwoaMQ`JYnottkmVTIUO[jtuuugPWJOJSXK\L^XNZV^ZWPKLQ^X'}
1728732918914,Bid{auction=1018, bidder=2001, price=18267255, channel='channel-9764', url='https://www.nexmark.com/bghp/fqo/equh/item.htm?query=1&channel_id=610533376', dateTime=2024-10-12T11:35:18.914Z, extra='YaRWuzrfhisqivhjxjjwzqHYTRILUWSVR_rjnhzaPTL`aSJQWRNWltxmfc^MY\QTLK^'}
1728732918914,Bid{auction=1006, bidder=2001, price=102, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.914Z, extra='`LNKRaQJMQZHPP^SRMWaZRaRqjaaxbhbtjbjcfvvhxijmllkY`VN`\cljs'}
1728732918915,Bid{auction=1000, bidder=2001, price=2134, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.915Z, extra='NQ_Xloicwlfejmghosofageopyvlgqhhbkguylimwsorus]MOMUH^T`a`\KWXSM^suffnhomvp'}
1728732918915,Bid{auction=1000, bidder=2001, price=21586, channel='channel-7967', url='https://www.nexmark.com/dwge/rkgu/mbo/item.htm?query=1', dateTime=2024-10-12T11:35:18.915Z, extra='ZI\N\NKTa\hxsppeVaYX^ahfilraexwqdt]SI\\^xdzzntO`M]\Tcqbwltqmbak'}
1728732918915,Bid{auction=1014, bidder=2001, price=50656, channel='channel-6530', url='https://www.nexmark.com/wuyj/xwvj/ne_/item.htm?query=1&channel_id=1100480512', dateTime=2024-10-12T11:35:18.915Z, extra='KIVXORjjygctcqxeyzVMJ]Z^HVTJNSnkaehhybqipdJV_OKRMVRP`SIQPJ'}
1728732918915,Bid{auction=1005, bidder=2001, price=10540567, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:18.915Z, extra='uosgtcvylfnaghzola\^XMN\K_ZRLTkpavxiW_S`OXJa^\R]larehwM[ZOa^ubuaiv'}
1728732918915,Bid{auction=1008, bidder=2001, price=16245625, channel='channel-291', url='https://www.nexmark.com/pbjy/zbk/nmjv/item.htm?query=1', dateTime=2024-10-12T11:35:18.915Z, extra=']T\_]XJWKWntyfkqfnhoteyrdemijukuhaaJaZa`UHSJK``OTPLaLMNRWU'}
1728732918915,Bid{auction=1015, bidder=2001, price=1664097, channel='channel-8395', url='https://www.nexmark.com/vqne/lsc/atd/item.htm?query=1&channel_id=754712576', dateTime=2024-10-12T11:35:18.915Z, extra='wihayrkkmcNQNTYKLY]\MVwvrupd\O[SN\PRSXXPscrjbi`PS_\OpulxswJWZPWK]L[a_UHHPYNI]PJ'}
1728732918915,Bid{auction=1006, bidder=2001, price=43254, channel='channel-8492', url='https://www.nexmark.com/f_lu/dknu/pzzv/item.htm?query=1', dateTime=2024-10-12T11:35:18.915Z, extra='rchhjbsamcruNULYJQHMSPRYHXH[[YfvxixxjlrikvHI[W[Jitpcuieznmbr]XXJ[_tvabbkhfrwll'}
1728732918915,Bid{auction=1016, bidder=2001, price=7960, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.915Z, extra='omsbhdvsOXLMJL_T_[\_spvfsjmuvmixN]_MHSwypodehtdcufjbgodyvawswrxpdyzmiwmxeyntp'}
